estimate_id,cancer_code,regimen,role,drug,trial_name,trial_alias,trial_nct,ref,source_locator,source_locator_status,source_endpoint_label,source_population_label,setting,source_n,metric,value,value_status,unit,ci_low,ci_low_status,ci_high,ci_high_status,ci_basis,timepoint,metric_n,responders,note,source_verified,value_basis
ICI-cf87d987e7-01,STAD,PD-1,alternate,pembrolizumab,"KEYNOTE-059 (cohort 1, PD-L1 negative subgroup)",,,PMID:29543932,,not_extracted,,,third-line+; PD-L1 negative gastric/GEJ,109,DOR,6.9,numeric,months,,not_extracted,,not_extracted,not_extracted,median,,,PD-L1-negative subgroup; verified (range 2.4 to 7.0+),True,reported
ICI-50e20a6ba2-01,STAD,PD-L1,primary,avelumab,JAVELIN Solid Tumor JPN,,NCT01943461,PMID:30515672,,not_extracted,,,dose-expansion; pretreated advanced gastric/GEJ cancer (Japanese),40,ORR,10,numeric,percent,2.8,numeric,23.7,numeric,reported,,40,4,confirmed; 1 CR + 3 PR; 52.5% had >=3 prior lines,True,reported
ICI-18e6f590bc-01,STAD,PD-L1,primary,avelumab,JAVELIN Solid Tumor JPN,,NCT01943461,PMID:30515672,,not_extracted,,,dose-expansion; pretreated advanced gastric/GEJ cancer (Japanese),40,OS,9.1,numeric,months,7.2,numeric,11.2,numeric,reported,median,40,,,True,reported
ICI-3cddba579b-01,STAD,PD-L1,primary,avelumab,JAVELIN Solid Tumor JPN,,NCT01943461,PMID:30515672,,not_extracted,,,dose-expansion; pretreated advanced gastric/GEJ cancer (Japanese),40,PFS,2.4,numeric,months,1.4,numeric,2.8,numeric,reported,median,40,,,True,reported
ICI-5da4d6fdf7-01,STAD,PD-L1,primary,avelumab,JAVELIN Solid Tumor JPN,,NCT01943461,PMID:30515672,,not_extracted,,,dose-expansion; pretreated advanced gastric/GEJ cancer (Japanese),40,DCR,52.5,numeric,percent,,not_extracted,,not_extracted,not_extracted,,40,,,True,reported
ICI-fa05476918-01,STAD,PD-L1,alternate,avelumab,JAVELIN Solid Tumor JPN,,NCT01943461,PMID:30515672,,not_extracted,,,dose-expansion; pretreated advanced gastric/GEJ cancer (Japanese),40,ORR,27.3,numeric,percent,6,numeric,61,numeric,reported,,11,3,PD-L1-positive subgroup (3/11) at >=1% tumor-cell cutoff; SUPPORTS row note 'PD-L1+ 27%'; from JPN trial full text PMC6570778,True,reported
ICI-cb39f9d8c5-01,STAD,PD-L1,alternate,avelumab,JAVELIN Solid Tumor JPN,,NCT01943461,PMID:30515672,,not_extracted,,,dose-expansion; pretreated advanced gastric/GEJ cancer (Japanese),40,ORR,3.7,numeric,percent,0.1,numeric,19,numeric,reported,,27,1,PD-L1-negative subgroup (1/27) at >=1% tumor-cell cutoff; JPN trial,True,reported
ICI-bb314fcb71-01,STAD,PD-L1,alternate,avelumab,"JAVELIN Solid Tumor (international, 1L switch-maintenance subgroup)",,,PMID:30717797,,not_extracted,,,"1L switch-maintenance; advanced gastric/GEJ (international cohort, Chung et al JITC 2019)",90,ORR,6.7,numeric,percent,2.5,numeric,13.9,numeric,reported,,90,6,confirmed; includes 2 CR (2.2%); matches row note 'intl cohort 6.7%',True,reported
ICI-20a62140e7-01,STAD,PD-L1,alternate,avelumab,"JAVELIN Solid Tumor (international, 1L switch-maintenance subgroup)",,,PMID:30717797,,not_extracted,,,"1L switch-maintenance; advanced gastric/GEJ (international cohort, Chung et al JITC 2019)",90,DCR,56.7,numeric,percent,,not_extracted,,not_extracted,not_extracted,,90,,,True,reported
ICI-6cee5f3ef2-01,STAD,PD-L1,alternate,avelumab,"JAVELIN Solid Tumor (international, 1L switch-maintenance subgroup)",,,PMID:30717797,,not_extracted,,,"1L switch-maintenance; advanced gastric/GEJ (international cohort, Chung et al JITC 2019)",90,DOR,21.4,numeric,months,4,numeric,,not_extracted,reported,median,,,95% CI 4.0-not estimable,True,reported
ICI-ccd084e87f-01,STAD,PD-L1,alternate,avelumab,"JAVELIN Solid Tumor (international, 1L switch-maintenance subgroup)",,,PMID:30717797,,not_extracted,,,"1L switch-maintenance; advanced gastric/GEJ (international cohort, Chung et al JITC 2019)",90,PFS,2.8,numeric,months,2.3,numeric,4.1,numeric,reported,median,90,,,True,reported
ICI-90bfdb9944-01,STAD,PD-L1,alternate,avelumab,"JAVELIN Solid Tumor (international, 1L switch-maintenance subgroup)",,,PMID:30717797,,not_extracted,,,"1L switch-maintenance; advanced gastric/GEJ (international cohort, Chung et al JITC 2019)",90,OS,11.1,numeric,months,8.9,numeric,13.7,numeric,reported,median,90,,OS from avelumab start; OS from 1L chemo start 18.7 mo,True,reported
ICI-40de23bd19-01,STAD,PD-L1,alternate,avelumab,"JAVELIN Solid Tumor (international, 2L subgroup)",,,PMID:30717797,,not_extracted,,,second-line; advanced gastric/GEJ (international cohort),60,ORR,6.7,numeric,percent,1.8,numeric,16.2,numeric,reported,,60,,confirmed,True,reported
ICI-f9f8ec92c2-01,STAD,PD-L1,alternate,avelumab,"JAVELIN Solid Tumor (international, 2L subgroup)",,,PMID:30717797,,not_extracted,,,second-line; advanced gastric/GEJ (international cohort),60,DCR,28.3,numeric,percent,,not_extracted,,not_extracted,not_extracted,,60,,,True,reported
ICI-e3ccda0d08-01,STAD,PD-L1,alternate,avelumab,"JAVELIN Solid Tumor (international, 2L subgroup)",,,PMID:30717797,,not_extracted,,,second-line; advanced gastric/GEJ (international cohort),60,DOR,3.5,numeric,months,2.8,numeric,8.3,numeric,reported,median,,,,True,reported
ICI-8ea7d669ef-01,STAD,PD-L1,alternate,avelumab,"JAVELIN Solid Tumor (international, 2L subgroup)",,,PMID:30717797,,not_extracted,,,second-line; advanced gastric/GEJ (international cohort),60,PFS,1.4,numeric,months,1.3,numeric,1.5,numeric,reported,median,60,,,True,reported
ICI-2674a4fd11-01,STAD,PD-L1,alternate,avelumab,"JAVELIN Solid Tumor (international, 2L subgroup)",,,PMID:30717797,,not_extracted,,,second-line; advanced gastric/GEJ (international cohort),60,OS,6.6,numeric,months,5.4,numeric,9.4,numeric,reported,median,60,,,True,reported
ICI-564618bbc1-01,STAD,PD-L1,alternate,avelumab,"JAVELIN Solid Tumor (international, PD-L1 status, 1L-mn subgroup)",,,PMID:30717797,,not_extracted,,,"advanced gastric/GEJ by PD-L1 status (>=1% tumor-cell cutoff), 1L-mn subgroup",77,ORR,7.7,numeric,percent,0.9,numeric,25.1,numeric,reported,,26,2,PD-L1-positive (2/26) at >=1% cutoff; distinct from JPN trial's 27.3% PD-L1+ figure,True,reported
ICI-56cbc1b355-01,STAD,PD-L1,alternate,avelumab,"JAVELIN Solid Tumor (international, PD-L1 status, 1L-mn subgroup)",,,PMID:30717797,,not_extracted,,,"advanced gastric/GEJ by PD-L1 status (>=1% tumor-cell cutoff), 1L-mn subgroup",77,ORR,3.9,numeric,percent,0.5,numeric,13.5,numeric,reported,,51,2,PD-L1-negative (2/51) at >=1% cutoff,True,reported
ICI-e37537fa7c-01,TGCT,PD-1,primary,pembrolizumab,Hoosier GU14-206,,NCT02499952,PMID:29045540,,not_extracted,,,platinum-refractory germ cell tumors (relapsed after cisplatin + >=1 salvage),12,ORR,0,numeric,percent,,not_extracted,,not_extracted,not_extracted,,12,0,0 CR + 0 PR; checkpoint monotherapy inactive in GCT,True,reported
ICI-2fe21eab0e-01,TGCT,PD-1,primary,pembrolizumab,Hoosier GU14-206,,NCT02499952,PMID:29045540,,not_extracted,,,platinum-refractory germ cell tumors (relapsed after cisplatin + >=1 salvage),12,CRR,0,numeric,percent,,not_extracted,,not_extracted,not_extracted,,12,0,no complete responses,True,reported
ICI-49ee9f3ea2-01,TGCT,PD-1,primary,pembrolizumab,Hoosier GU14-206,,NCT02499952,PMID:29045540,,not_extracted,,,platinum-refractory germ cell tumors (relapsed after cisplatin + >=1 salvage),12,DCR,16.7,numeric,percent,,not_extracted,,not_extracted,not_extracted,,12,2,2/12 radiographic SD (28 and 19 wks) but both with rising AFP despite stable imaging; derived value (CR+PR+SD),True,reported
ICI-b738c2d9c3-01,THCA,PD-1,primary,pembrolizumab,KEYNOTE-158,MK-3475-158,NCT02628067,DOI:10.1002/cncr.34657,,not_extracted,,,advanced/previously-treated papillary or follicular (differentiated) thyroid cancer,103,ORR,6.8,numeric,percent,2.8,numeric,13.5,numeric,reported,,103,7,matches table 6.8% (7/103),True,reported
ICI-b9da0f2f10-01,THCA,PD-1,primary,pembrolizumab,KEYNOTE-158,MK-3475-158,NCT02628067,DOI:10.1002/cncr.34657,,not_extracted,,,advanced/previously-treated papillary or follicular (differentiated) thyroid cancer,103,DOR,18.4,numeric,months,,not_extracted,,not_extracted,not_extracted,median,7,,range 4.2 to 47.2+ months,True,reported
ICI-c9e54f1c59-01,THCA,PD-1,primary,pembrolizumab,KEYNOTE-158,MK-3475-158,NCT02628067,DOI:10.1002/cncr.34657,,not_extracted,,,advanced/previously-treated papillary or follicular (differentiated) thyroid cancer,103,PFS,4.2,numeric,months,3.9,numeric,6.2,numeric,reported,median,103,,,True,reported
ICI-6c8a074707-01,THCA,PD-1,primary,pembrolizumab,KEYNOTE-158,MK-3475-158,NCT02628067,DOI:10.1002/cncr.34657,,not_extracted,,,advanced/previously-treated papillary or follicular (differentiated) thyroid cancer,103,OS,34.5,numeric,months,21.2,numeric,,NR,reported,median,103,,upper CI not reached,True,reported
ICI-3fda461db1-01,THCA,PD-1,alternate,pembrolizumab,KEYNOTE-158 (PD-L1 CPS>=1 subgroup),,,DOI:10.1002/cncr.34657,,not_extracted,,,"differentiated thyroid cancer, PD-L1 CPS >=1",46,ORR,8.7,numeric,percent,2.4,numeric,20.8,numeric,reported,,46,,PD-L1 CPS>=1 subgroup,True,reported
ICI-3c091423d1-01,THCA,PD-1,alternate,pembrolizumab,KEYNOTE-158 (PD-L1 CPS<1 subgroup),,,DOI:10.1002/cncr.34657,,not_extracted,,,"differentiated thyroid cancer, PD-L1 CPS <1",53,ORR,5.7,numeric,percent,1.2,numeric,15.7,numeric,reported,,53,,PD-L1 CPS<1 subgroup,True,reported
ICI-290c164100-01,THYM,PD-L1,primary,avelumab,JAVELIN Solid Tumor,NCI phase 1 avelumab thymoma cohort (Rajan),NCT01772004,PMID:31639039,,not_extracted,,,"relapsed/advanced thymoma (phase 1 dose-escalation, 10-20 mg/kg q2w)",7,ORR,29,numeric,percent,,not_extracted,,not_extracted,not_extracted,,7,2,confirmed RECIST PR 2/7 (29%); verbatim from abstract; an additional 2/7 had unconfirmed PR,True,reported
ICI-e531355aa2-01,THYM,PD-L1,primary,avelumab,JAVELIN Solid Tumor,NCI phase 1 avelumab thymoma cohort (Rajan),NCT01772004,PMID:31639039,,not_extracted,,,"relapsed/advanced thymoma (phase 1 dose-escalation, 10-20 mg/kg q2w)",7,CRR,0,numeric,percent,,not_extracted,,not_extracted,not_extracted,,7,0,no complete responses reported,True,reported
ICI-244928197d-01,THYM,PD-L1,primary,avelumab,JAVELIN Solid Tumor,NCI phase 1 avelumab thymoma cohort (Rajan),NCT01772004,PMID:31639039,,not_extracted,,,"relapsed/advanced thymoma (phase 1 dose-escalation, 10-20 mg/kg q2w)",7,DCR,85.7,numeric,percent,,not_extracted,,not_extracted,not_extracted,,7,6,6/7 (86%) derived: 2 cPR + 2 uPR + 2 SD; remaining 1 thymoma patient = PD. DCR not explicitly stated by authors but follows from abstract accounting,True,reported
ICI-727d3fda5e-01,THYM,PD-L1,primary,avelumab,JAVELIN Solid Tumor,NCI phase 1 avelumab thymoma cohort (Rajan),NCT01772004,PMID:31639039,,not_extracted,,,"relapsed/advanced thymoma (phase 1 dose-escalation, 10-20 mg/kg q2w)",7,IRORR,57,numeric,percent,,not_extracted,,not_extracted,not_extracted,,7,4,"4/7 (57%) tumor regressions including unconfirmed PRs (2 cPR + 2 uPR); more precisely an unconfirmed/best-response ORR than a true immune-related ORR. 3 of 4 responses after a single avelumab dose; all 4 responders developed irAEs (myositis x3, enteritis x1) - confirmed",True,reported
ICI-642dd49c90-01,THYM,PD-L1,alternate,avelumab,"NCI phase 1 (Rajan), NCT01772004 - thymic carcinoma",,NCT01772004,PMID:31639039,,not_extracted,,,"advanced thymic carcinoma (1 patient, 10-20 mg/kg q2w)",1,ORR,0,numeric,percent,,not_extracted,,not_extracted,not_extracted,,1,0,single thymic-carcinoma patient; best response stable disease (one of the 3 SD patients per abstract); not thymoma - confirmed,True,reported
ICI-1db7f7a7ad-01,THYMCA,PD-1,primary,pembrolizumab,pembrolizumab thymic carcinoma phase 2,,NCT02364076,PMID:29395863,,not_extracted,,,"advanced/recurrent thymic carcinoma, >=1 prior chemo, single-centre phase 2",40,ORR,22.5,numeric,percent,10.8,numeric,38.5,numeric,reported,,40,9,matches table 22.5%; 9/40 (1 CR + 8 PR),True,reported
ICI-a85194dd4a-01,THYMCA,PD-1,primary,pembrolizumab,pembrolizumab thymic carcinoma phase 2,,NCT02364076,PMID:29395863,,not_extracted,,,"advanced/recurrent thymic carcinoma, >=1 prior chemo, single-centre phase 2",40,CRR,3,numeric,percent,,not_extracted,,not_extracted,not_extracted,,40,1,1 CR (3%),True,reported
ICI-ead3cd1f13-01,THYMCA,PD-1,primary,pembrolizumab,pembrolizumab thymic carcinoma phase 2,,NCT02364076,PMID:29395863,,not_extracted,,,"advanced/recurrent thymic carcinoma, >=1 prior chemo, single-centre phase 2",40,PR,20,numeric,percent,,not_extracted,,not_extracted,not_extracted,,40,8,8 PR (20%),True,reported
ICI-d27552d68f-01,THYMCA,PD-1,primary,pembrolizumab,pembrolizumab thymic carcinoma phase 2,,NCT02364076,PMID:29395863,,not_extracted,,,"advanced/recurrent thymic carcinoma, >=1 prior chemo, single-centre phase 2",40,SD,52.5,numeric,percent,,not_extracted,,not_extracted,not_extracted,,40,21,21 stable disease (53%),True,reported
ICI-1724a2983a-01,THYMCA,PD-1,primary,pembrolizumab,pembrolizumab thymic carcinoma phase 2,,NCT02364076,PMID:29395863,,not_extracted,,,"advanced/recurrent thymic carcinoma, >=1 prior chemo, single-centre phase 2",40,DCR,75,numeric,percent,59,numeric,87,numeric,reported,,40,30,CR+PR+SD = 30/40 = 75% (corrected from 29 to 30: 9 responders + 21 SD),True,reported
ICI-6154a337a6-01,THYMCA,PD-1,primary,pembrolizumab,pembrolizumab thymic carcinoma phase 2,,NCT02364076,PMID:29395863,,not_extracted,,,"advanced/recurrent thymic carcinoma, >=1 prior chemo, single-centre phase 2",40,DOR,22.4,numeric,months,12.3,numeric,34.7,numeric,reported,median,,,median duration of response among 9 responders (95% CI 12.3-34.7; CI added),True,reported
ICI-fc91603344-01,THYMCA,PD-1,primary,pembrolizumab,pembrolizumab thymic carcinoma phase 2,,NCT02364076,PMID:29395863,,not_extracted,,,"advanced/recurrent thymic carcinoma, >=1 prior chemo, single-centre phase 2",40,PFS,4.2,numeric,months,2.9,numeric,10.3,numeric,reported,median,,,"CORRECTED: median PFS is 4.2 mo (95% CI 2.9-10.3), not 6.1 mo; 6.1 was a misattribution from Cho et al.",True,reported
ICI-3d10989ced-01,THYMCA,PD-1,primary,pembrolizumab,pembrolizumab thymic carcinoma phase 2,,NCT02364076,PMID:29395863,,not_extracted,,,"advanced/recurrent thymic carcinoma, >=1 prior chemo, single-centre phase 2",40,OS,24.9,numeric,months,15.5,numeric,,NR,reported,median,,,median OS 24.9 mo (95% CI 15.5-NR); added from full text,True,reported
ICI-300be8ecf3-01,THYMCA,PD-1,primary,pembrolizumab,pembrolizumab thymic carcinoma phase 2,,NCT02364076,PMID:29395863,,not_extracted,,,"advanced/recurrent thymic carcinoma, >=1 prior chemo, single-centre phase 2",40,TTR,1.4,numeric,months,,not_extracted,,not_extracted,not_extracted,median,,,median time to response ~6 weeks (range 6-24),True,reported
ICI-74053911de-01,THYMCA,PD-1,alternate,pembrolizumab,Cho et al. open-label phase 2 (Korea),,,PMID:29906252,,not_extracted,,,"relapsed/refractory thymic carcinoma cohort, separate phase 2 (Cho et al., JCO 2019;37:2162-2170)",26,ORR,19.2,numeric,percent,8.5,numeric,37.9,numeric,reported,,26,5,"CORRECTED PMID (was 31464247, an unrelated CKD paper; correct is 29906252). Cho thymic carcinoma cohort 5/26 = 19.2% (95% CI 8.5-37.9); DCR 73.1%",True,reported
ICI-506b32f2a7-01,UCEC,PD-1,primary,pembrolizumab,KEYNOTE-158,MK-3475-158,NCT02628067,,,not_extracted,,,all-comers (MMR-dependent),,ORR,15.0,numeric,percent,,not_extracted,,not_extracted,not_applicable,,,,prevalence-weighted blend of UCEC_MSI (48%) + UCEC_CNL/CNH pMMR (7%) at dMMR prevalence ~20%; not a single-trial value; KEYNOTE-158 both cohorts; 0.20*48 + 0.80*7 = 15.2%; advanced-EC dMMR prevalence ~20%,False,derived_blend
ICI-64a41d348a-01,UCEC_POLE,PD-1,primary,pembrolizumab,Mehnert POLE-mutant EC exceptional responder,,,PMID:27159395,,not_extracted,,,POLE-mutant ultramutated recurrent/metastatic endometrial cancer case report,1,ORR,100,numeric,percent,,not_extracted,,not_extracted,not_extracted,,1,1,Single-patient POLE-mutant EC exceptional response to pembrolizumab; direct subtype signal but no cohort-level denominator,True,reported
ICI-e35f9168c5-01,UCEC_CNH,PD-1,primary,pembrolizumab,KEYNOTE-158,MK-3475-158,NCT02628067,PMID:39847999,,not_extracted,,,pMMR/MSS advanced endometrial cancer (best real source for cited setting),96,ORR,7,numeric,percent,3,numeric,14,numeric,reported,,96,7,non-MSI-H/non-dMMR arm; verified verbatim from PMID:39847999,True,reported
ICI-81454d98c0-01,UCEC_CNH,PD-1,primary,pembrolizumab,KEYNOTE-158,MK-3475-158,NCT02628067,PMID:39847999,,not_extracted,,,pMMR/MSS advanced endometrial cancer (best real source for cited setting),96,CRR,0,numeric,percent,,not_extracted,,not_extracted,not_extracted,,96,0,no complete responses; verified,True,reported
ICI-bcda9bc5e7-01,UCEC_CNH,PD-1,primary,pembrolizumab,KEYNOTE-158,MK-3475-158,NCT02628067,PMID:39847999,,not_extracted,,,pMMR/MSS advanced endometrial cancer (best real source for cited setting),96,PR,7,numeric,percent,,not_extracted,,not_extracted,not_extracted,,96,7,all 7 responses partial; verified,True,reported
ICI-d213eb7d1f-01,UCEC_CNH,PD-1,primary,pembrolizumab,KEYNOTE-158,MK-3475-158,NCT02628067,PMID:39847999,,not_extracted,,,pMMR/MSS advanced endometrial cancer (best real source for cited setting),96,PFS,2.1,numeric,months,2.1,numeric,2.2,numeric,reported,median,,,median PFS; verified verbatim,True,reported
ICI-adda1ffda7-01,UCEC_CNH,PD-1,primary,pembrolizumab,KEYNOTE-158,MK-3475-158,NCT02628067,PMID:39847999,,not_extracted,,,pMMR/MSS advanced endometrial cancer (best real source for cited setting),96,OS,11.1,numeric,months,8.1,numeric,15.3,numeric,reported,median,,,median OS; verified verbatim,True,reported
ICI-f5d7ec3621-01,UCEC_CNH,PD-1,alternate,pembrolizumab,KEYNOTE-158 (MSI-H/dMMR cohort),,,PMID:34990208,,not_extracted,,,MSI-H/dMMR advanced endometrial cancer (contrast arm; the actual content of cited PMID),79,ORR,48,numeric,percent,37,numeric,60,numeric,reported,,79,38,"MSI-H/dMMR arm, ~7x higher than pMMR; verified (11 CR/27 PR = 38 responders) from PMID:34990208/PMC8887941",True,reported
ICI-297f54eb44-01,UCEC_CNL,PD-1,primary,pembrolizumab,KEYNOTE-158,MK-3475-158,NCT02628067,PMID:39847999,,not_extracted,,,"non-MSI-H/non-dMMR (pMMR/MSS) advanced endometrial cancer, prior systemic therapy",96,ORR,7,numeric,percent,3,numeric,14,numeric,reported,,96,7,"all 7 partial responses; correct source is 2025 follow-up paper PMID:39847999, not cited PMID:34990208",True,reported
ICI-bd96872001-01,UCEC_CNL,PD-1,primary,pembrolizumab,KEYNOTE-158,MK-3475-158,NCT02628067,PMID:39847999,,not_extracted,,,"non-MSI-H/non-dMMR (pMMR/MSS) advanced endometrial cancer, prior systemic therapy",96,CRR,0,numeric,percent,,not_extracted,,not_extracted,not_extracted,,96,0,no complete responses,True,reported
ICI-4c502a89d6-01,UCEC_CNL,PD-1,primary,pembrolizumab,KEYNOTE-158,MK-3475-158,NCT02628067,PMID:39847999,,not_extracted,,,"non-MSI-H/non-dMMR (pMMR/MSS) advanced endometrial cancer, prior systemic therapy",96,PFS,2.1,numeric,months,2.1,numeric,2.2,numeric,reported,median,96,,,True,reported
ICI-908902c15d-01,UCEC_CNL,PD-1,primary,pembrolizumab,KEYNOTE-158,MK-3475-158,NCT02628067,PMID:39847999,,not_extracted,,,"non-MSI-H/non-dMMR (pMMR/MSS) advanced endometrial cancer, prior systemic therapy",96,OS,11.1,numeric,months,8.1,numeric,15.3,numeric,reported,median,96,,,True,reported
ICI-71a3411cc4-01,UCEC_CNL,PD-1,primary,pembrolizumab,KEYNOTE-158,MK-3475-158,NCT02628067,PMID:39847999,,not_extracted,,,"non-MSI-H/non-dMMR (pMMR/MSS) advanced endometrial cancer, prior systemic therapy",96,MEDIAN_FOLLOW_UP,68.3,numeric,months,,not_extracted,,not_extracted,not_extracted,median,96,,"as of Jan 12, 2022 data cutoff; range 64.3-71.9 months",True,reported
ICI-e3b25a0916-01,UCEC_MSI,PD-1,primary,pembrolizumab,KEYNOTE-158,MK-3475-158,NCT02628067,PMID:39847999,,not_extracted,,,"MSI-H/dMMR advanced endometrial cancer, prior systemic therapy (long-term follow-up, median 54.5 mo)",94,ORR,48.0,numeric,percent,37,numeric,60,numeric,reported,,94,,"KEYNOTE-158 dMMR/MSI-H endometrial cohort, long-term follow-up (O'Malley 2022): ORR 48% (95% CI 37-60), n=94; earlier cutoff reported 50%",True,reported
